id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,application_type
1023158,1252167,16000,16000,16000, 36 months,6.62,491.26,A,A2,Mercury Computer Sys,3 years,MORTGAGE,104000,Not Verified,Dec-11,Fully Paid,n,other,Other,027xx,MA,2.78,0,Jun-96,1,,,10,0,1935,3.2,24,f,0,0,17679.88702,17679.89,16000,1679.89,0,0,0,Dec-14,523.16,May-15,INDIVIDUAL
1062654,1294929,5000,5000,5000, 36 months,11.71,165.38,B,B3,AEG LIVE,4 years,RENT,35000,Not Verified,Dec-11,Fully Paid,n,car,Car,902xx,CA,4.01,0,Oct-06,1,,,3,0,4263,61.8,3,f,0,0,5727.46,5727.46,5000,727.46,0,0,0,Sep-13,1905.29,Oct-13,INDIVIDUAL
1062665,1280475,3150,3150,3150, 36 months,15.27,109.62,C,C4,BG manufacturing,5 years,RENT,53000,Source Verified,Dec-11,Fully Paid,n,vacation,Vacation,194xx,PA,4.37,0,Sep-06,3,50,,6,0,2124,28.2,10,f,0,0,3945.99,3945.99,3150,795.99,0,0,0,Dec-14,109.29,Dec-15,INDIVIDUAL
1062555,1294623,12000,12000,12000, 36 months,14.27,411.71,C,C2,vogue beauty salon,2 years,RENT,28000,Source Verified,Dec-11,Charged Off,n,credit_card,Credit cards bills,905xx,CA,8.49,0,Aug-07,1,,,9,0,8738,68.5,10,f,0,0,5423.3,5423.3,3441.99,1490.13,0,491.18,4.87,Dec-12,411.71,May-13,INDIVIDUAL
1062606,1294478,28000,28000,28000, 36 months,7.9,876.13,A,A4,North Fork Holdings,4 years,MORTGAGE,118000,Verified,Dec-11,Charged Off,n,home_improvement,Home Improvement,600xx,IL,5.29,0,Jul-95,1,,,7,0,11849,24.8,23,f,0,0,9959.66,9959.66,7125.17,1634.43,0,1200.06,11.94,Oct-12,876.13,Sep-14,INDIVIDUAL
1062643,1294917,5000,5000,5000, 36 months,12.42,167.08,B,B4,Sunday Night Life,< 1 year,RENT,40000,Not Verified,Dec-11,Fully Paid,n,wedding,Wedding planning loan,327xx,FL,22.59,0,Feb-97,0,49,,9,0,13091,82.3,26,f,0,0,6013.348274,6013.35,5000,1013.35,0,0,0,Dec-14,172.05,Dec-14,INDIVIDUAL
1062535,1294602,3000,3000,3000, 36 months,9.91,96.68,B,B1,,n/a,MORTGAGE,42000,Not Verified,Dec-11,Fully Paid,n,renewable_energy,Seed money for educational foundation,551xx,MN,4.29,0,Apr-05,0,,,3,0,5289,33.3,3,f,0,0,3479.273807,3479.27,3000,479.27,0,0,0,Dec-14,101.19,Dec-14,INDIVIDUAL
1062536,1294599,3000,3000,3000, 36 months,7.9,93.88,A,A4,Port of Everett,10+ years,MORTGAGE,65000,Not Verified,Dec-11,Charged Off,n,other,Other,982xx,WA,4.89,0,Aug-94,0,,,4,0,3413,85.3,18,f,0,0,2720.04,2720.04,2357.46,362.58,0,0,0,May-14,93.88,Jan-16,INDIVIDUAL
765927,966880,8400,8400,8400, 36 months,6.62,257.92,A,A2,Hoel Palomar,2 years,RENT,25000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit Card Payoff,900xx,CA,11.86,0,Feb-05,0,,,9,0,8993,36.1,19,f,0,0,9282.431163,9282.43,8400,882.43,0,0,0,Dec-14,274.47,Oct-15,INDIVIDUAL
1031451,1260896,7000,7000,7000, 36 months,10.65,228.02,B,B2,kaiser permanente,10+ years,MORTGAGE,36000,Verified,Dec-11,Fully Paid,n,debt_consolidation,debt consolidation,928xx,CA,24,0,Jun-97,0,51,,14,0,6992,72.8,23,f,0,0,8099.279351,8099.28,7000,1099.28,0,0,0,Feb-14,2407.88,Aug-15,INDIVIDUAL
1062612,1294485,18550,11600,11575, 60 months,19.42,303.6,E,E3,kwikmen trucking,2 years,RENT,45000,Verified,Dec-11,Current,n,debt_consolidation,debt consolidation,604xx,IL,21.68,0,Jun-02,2,,117,9,1,18972,65.9,19,f,3291.8,3284.66,14562.66,14531.37,8308.2,6254.46,0,0,0,Dec-15,303.6,Jan-16,INDIVIDUAL
1062510,1294575,2000,2000,2000, 36 months,9.91,64.45,B,B1,Comcast,1 year,MORTGAGE,231252,Source Verified,Dec-11,Fully Paid,n,other,Loan to Fix Carpet,300xx,GA,11.43,0,Mar-80,0,,,19,0,46267,93.5,43,f,0,0,2319.607053,2319.61,2000,319.61,0,0,0,Dec-14,67.24,Jan-16,INDIVIDUAL
1062508,1294574,12000,9600,9600, 60 months,14.65,226.63,C,C3,Dune Management,3 years,RENT,65000,Not Verified,Dec-11,Current,n,debt_consolidation,One main loan ,119xx,NY,14.44,0,Feb-05,2,,,12,0,6506,47.8,21,f,2516.03,2516.03,10876.42,10876.42,7083.97,3792.45,0,0,0,Dec-15,226.63,Jan-16,INDIVIDUAL
1036838,1266720,8575,8575,8575, 36 months,17.58,308.21,D,D4,,n/a,MORTGAGE,32000,Verified,Dec-11,Charged Off,n,debt_consolidation,major purchase,325xx,FL,22.54,0,Sep-04,1,,,4,0,20142,89.9,5,f,0,0,4636.75,4636.75,2808.63,1497.35,0,330.77,3.35,Feb-13,308.21,Jul-13,INDIVIDUAL
1062478,1294543,28000,18625,18600, 60 months,12.42,418.27,B,B4,marist school,8 years,MORTGAGE,84996,Verified,Dec-11,Charged Off,n,debt_consolidation,DebtConsol,300xx,GA,23.41,0,Dec-98,0,,,13,0,47111,44.2,40,f,0,0,14647.04,14627.4,12259.35,2001.31,20.8906275,365.49,4.31,Mar-13,10000,Jan-16,INDIVIDUAL
1055974,1287544,10000,10000,10000, 36 months,7.9,312.91,A,A4,NW Portland Area Indian Health Board,6 years,RENT,66000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,972xx,OR,12.42,0,Oct-96,1,,,8,0,18244,89.4,24,f,0,0,11232.7824,11232.78,10000,1232.78,0,0,0,Jul-14,1854.33,Nov-15,INDIVIDUAL
1062462,1294525,25000,25000,25000, 36 months,19.42,921.72,E,E3,Heritage Properties Inc.,2 years,MORTGAGE,92000,Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Interest Rates No More!!!,711xx,LA,21.68,0,Jul-98,0,,,9,0,24430,84.5,38,f,0,0,32200.35003,32200.35,25000,7200.35,0,0,0,May-14,3405.45,May-14,INDIVIDUAL
1062458,1294524,8000,8000,8000, 36 months,11.71,264.61,B,B3,Owens Illinois,10+ years,RENT,70000,Not Verified,Dec-11,Fully Paid,n,credit_card,Refinance time,906xx,CA,20.21,0,Dec-05,0,,,9,0,19607,92.1,22,f,0,0,9522.447926,9522.45,8000,1522.45,0,0,0,Nov-14,534.46,Jan-16,INDIVIDUAL
1062454,1294520,16000,16000,15975, 60 months,18.25,408.48,D,D5,Allied Waste,10+ years,MORTGAGE,49000,Verified,Dec-11,Charged Off,n,credit_card,Credit Card,444xx,OH,18.39,0,Dec-01,2,,,15,0,22500,94.5,23,f,0,0,8576.66,8563.39,4035.93,4540.73,0,0,0,Oct-13,30.8,Jan-16,INDIVIDUAL
1060762,1292723,25000,25000,24975, 36 months,11.71,826.9,B,B3,Miami-Dade County,8 years,MORTGAGE,76896,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,331xx,FL,13.9,0,Feb-00,0,,,12,0,24916,76,33,f,0,0,29594.09979,29564.54,25000,4594.1,0,0,0,Jun-14,5652.84,Oct-14,INDIVIDUAL
1062564,1294433,2000,2000,2000, 36 months,9.91,64.45,B,B1,self employed,10+ years,RENT,24000,Not Verified,Dec-11,Fully Paid,n,other,personal,606xx,IL,13.5,0,May-99,0,,87,6,1,9583,64.2,10,f,0,0,2319.837717,2319.84,2000,319.84,0,0,0,Jan-15,66.17,Dec-15,INDIVIDUAL
1061570,1293579,16800,16800,16800, 36 months,14.65,579.51,C,C3,Harmony School of Excellence,2 years,RENT,60000,Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Payment,770xx,TX,14.52,0,Mar-03,1,,,7,0,22373,96.9,14,f,0,0,20858.3257,20858.33,16800,4058.33,0,0,0,Jan-15,590.23,Mar-15,INDIVIDUAL
1062418,1294281,8000,8000,8000, 36 months,8.9,254.03,A,A5,,3 years,MORTGAGE,120000,Not Verified,Dec-11,Fully Paid,n,credit_card,REFINANCE,919xx,CA,10.52,0,Oct-00,0,,,10,0,13268,60.6,15,f,0,0,8300.5,8300.5,8000,300.5,0,0,0,Jun-12,4783.91,Oct-15,INDIVIDUAL
1062413,1294276,12000,12000,12000, 60 months,12.69,271.14,B,B5,Austin Powder Company,9 years,MORTGAGE,57000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,062xx,CT,19.71,0,Nov-05,0,,,10,0,15311,66.3,13,f,0,0,15721.21843,15721.22,12000,3721.22,0,0,0,Apr-15,5175.1,May-15,INDIVIDUAL
1062330,1294396,11000,11000,11000, 36 months,7.9,344.2,A,A4,BCI,4 years,MORTGAGE,80000,Not Verified,Dec-11,Charged Off,n,credit_card,Debt consolidation,856xx,AZ,4.74,0,Dec-99,0,,,8,0,7690,77.7,15,f,0,0,3094.2,3094.2,2508.54,585.66,0,0,0,Sep-12,344.2,Jan-16,INDIVIDUAL
1062414,1294277,5000,5000,5000, 36 months,16.29,176.51,D,D1,Clarks co. North America,6 years,MORTGAGE,85000,Source Verified,Dec-11,Charged Off,n,medical,Medical ,982xx,WA,22.81,0,May-04,2,,,9,0,19925,90,17,f,0,0,4056.05,4056.05,2907.06,1148.99,0,0,0,Nov-13,176.51,Jan-16,INDIVIDUAL
1060966,1292541,18000,18000,18000, 36 months,16.29,635.41,D,D1,Inspectorate ,10+ years,OWN,140000,Verified,Dec-11,Fully Paid,n,debt_consolidation,debt consolidation,775xx,TX,21.8,0,Jan-00,1,,,14,0,34809,90.2,35,f,0,0,22871.12809,22871.13,18000,4871.13,0,0,0,Dec-14,644.78,Dec-14,INDIVIDUAL
1062401,1294263,10000,10000,10000, 36 months,12.69,335.45,B,B5,daja ventures,6 years,OWN,36000,Verified,Dec-11,Charged Off,n,debt_consolidation,Debt Consolidation,917xx,CA,15.9,0,Dec-06,3,,,8,0,6397,65.3,10,f,0,0,9758.77,9758.77,7421.06,1947.62,0,390.09,3.6617,Apr-14,335.45,Sep-14,INDIVIDUAL
1057454,1289015,5000,5000,5000, 36 months,9.91,161.13,B,B1,JPMorgan Chase,< 1 year,RENT,70000,Source Verified,Dec-11,Fully Paid,n,credit_card,Discover payoff,432xx,OH,13.92,0,Sep-90,1,53,,9,0,26171,64.3,23,f,0,0,5799.202075,5799.2,5000,799.2,0,0,0,Dec-14,166.93,Jun-15,INDIVIDUAL
1062179,1294029,10000,10000,10000, 36 months,16.29,353.01,D,D1,"Manhattan Center Studios, Inc.",4 years,RENT,51360,Source Verified,Dec-11,Fully Paid,n,credit_card,CC/Car,112xx,NY,16.61,0,Aug-07,0,,,8,0,8495,79.1,9,f,0,0,12705.78199,12705.78,10000,2705.78,0,0,0,Dec-14,359.01,Dec-14,INDIVIDUAL
1062293,1294356,25000,25000,25000, 36 months,9.91,805.63,B,B1,F5 Networks Inc,4 years,RENT,163000,Verified,Dec-11,Fully Paid,n,vacation,For My Vacation,950xx,CA,4.4,0,Jul-07,0,,,5,0,865,4.6,10,f,0,0,26319.56,26319.56,25000,1319.56,0,0,0,Aug-12,11684.88,Aug-12,INDIVIDUAL
1062384,1294244,2400,2400,2400, 36 months,12.69,80.51,B,B5,Portland Public Schools,4 years,MORTGAGE,59393,Source Verified,Dec-11,Fully Paid,n,medical,Dad's care,972xx,OR,13.7,0,Aug-97,1,50,45,12,1,3265,44.1,18,f,0,0,2852.34,2852.34,2400,452.34,0,0,0,Feb-14,845,Jan-16,INDIVIDUAL
1031348,1260966,3000,3000,3000, 36 months,16.29,105.91,D,D1,H. Lee Moffitt Cancer Center,4 years,MORTGAGE,65000,Not Verified,Dec-11,Charged Off,n,other,Medical Leave - Household Expenses,336xx,FL,15.16,0,Jun-07,1,,,12,0,9089,60.2,18,f,0,0,2704.36,2704.36,1830.43,709.12,0,164.81,1.6481,Jan-14,105.91,May-14,INDIVIDUAL
1062268,1294324,7700,7700,7700, 36 months,16.77,273.65,D,D2,State of Texas,3 years,RENT,29772.96,Source Verified,Dec-11,Charged Off,n,other,line of credit,765xx,TX,18.58,0,Aug-00,0,,,6,0,9206,82.9,11,f,0,0,4911.95,4911.95,3153.85,1486.98,0,271.12,2.74,Jun-13,273.65,Oct-13,INDIVIDUAL
1062161,1294219,2400,2400,2400, 36 months,13.49,81.44,C,C1,Target,< 1 year,OWN,12996,Source Verified,Dec-11,Fully Paid,n,other,Personal,760xx,TX,4.71,0,Sep-06,1,,,5,0,2902,96.7,13,f,0,0,2929.343817,2929.34,2400,529.34,0,0,0,Dec-14,88.56,Jan-15,INDIVIDUAL
1062369,1294226,18500,11925,11900, 60 months,19.03,309.54,E,E2,American Distilling Inc.,10+ years,MORTGAGE,68000,Verified,Dec-11,Current,n,debt_consolidation,Debt Consolidation Loan Needed!,064xx,CT,20.89,0,Jul-85,0,39,,12,0,31962,87.8,35,f,3373.07,3365.93,14823.37,14792.45,8551.94,6271.43,0,0,0,Jan-16,309.54,Jan-16,INDIVIDUAL
1061409,1293201,5000,5000,5000, 36 months,10.65,162.87,B,B2,Univeristy of Phoenix,1 year,OWN,44475,Not Verified,Dec-11,Fully Paid,n,credit_card,No more debt!!!,920xx,CA,17.11,0,Oct-02,0,25,,9,0,7464,70.4,14,f,0,0,5481.42,5481.42,5000,481.42,0,0,0,Feb-13,367.87,Mar-13,INDIVIDUAL
1061705,1293730,14000,14000,14000, 36 months,17.58,503.19,D,D4,goodyear,10+ years,MORTGAGE,88000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,777xx,TX,7.73,3,Oct-95,0,3,,13,0,7115,40.7,24,f,0,0,16302.86,16302.86,14000,2302.86,0,0,0,Jan-13,10278.76,Jul-15,INDIVIDUAL
1062146,1294204,24500,24500,24475, 60 months,20.89,661.3,F,F1,Investigroup,4 years,RENT,85000,Verified,Dec-11,Charged Off,n,credit_card,Credit refinance,072xx,NJ,9.09,0,Apr-04,0,,,6,0,19668,94.4,8,f,0,0,3994.86,3990.8,962.75,1679.05,0,1353.06,13.25,Apr-12,661.3,Sep-12,INDIVIDUAL
1058699,1290298,2400,2400,2400, 36 months,10.65,78.18,B,B2,Easter Seals North GA,3 years,MORTGAGE,36000,Not Verified,Dec-11,Fully Paid,n,major_purchase,Major Purchase,300xx,GA,15.7,0,Mar-92,1,,,6,0,12480,82.6,9,f,0,0,2813.768513,2813.77,2400,413.77,0,0,0,Dec-14,80.33,Dec-14,INDIVIDUAL
1062150,1294209,1800,1800,1800, 36 months,12.42,60.15,B,B4,Juniper Networks,7 years,RENT,117000,Not Verified,Dec-11,Fully Paid,n,other,End of year loan,945xx,CA,15.86,0,Feb-00,0,26,,5,0,11180,60.8,34,f,0,0,1993.78,1993.78,1800,193.78,0,0,0,Dec-12,1334.02,Jan-16,INDIVIDUAL
1062257,1294315,22200,22200,22200, 36 months,19.42,818.49,E,E3,Grace & Growth Family Services,2 years,RENT,160000,Source Verified,Dec-11,Charged Off,n,debt_consolidation,debt consolidation,912xx,CA,13.33,0,Oct-96,1,69,,12,0,10070,89.1,25,f,0,0,9174.61,9174.61,4940.21,3242.59,0,991.81,9.81,Oct-12,818.49,Mar-13,INDIVIDUAL
1061420,1293213,21400,21400,21400, 60 months,19.42,560.09,E,E3,Bethesda Memorial Hospital,3 years,RENT,80000,Verified,Dec-11,Fully Paid,n,credit_card,bye bye credit cards,333xx,FL,19.66,0,Aug-00,2,,,16,0,21721,66.2,44,f,0,0,28119.77,28119.77,21400,6719.77,0,0,0,Oct-13,16372.02,Jan-16,INDIVIDUAL
1062250,1294107,13000,13000,13000, 36 months,7.9,406.78,A,A4,FedEx Office,10+ years,RENT,28000,Not Verified,Dec-11,Charged Off,n,credit_card,Hello,554xx,MN,16.93,0,Apr-00,0,,,7,0,14078,66.1,19,f,0,0,6735.25,6735.25,5072.35,1208.26,0,454.64,4.78,Jun-13,61.06,Oct-13,INDIVIDUAL
1020855,1249642,8000,8000,8000, 36 months,12.69,268.36,B,B5,henkel corporation ,5 years,RENT,48000,Not Verified,Dec-11,Fully Paid,n,car,car,928xx,CA,15.33,2,Jul-97,2,9,,10,0,4384,38.5,15,f,0,0,9658.235539,9658.24,8000,1658.24,0,0,0,Dec-14,277.8,Dec-14,INDIVIDUAL
997521,1222612,3600,3600,3600, 36 months,12.69,120.77,B,B5,State of Michigan,10+ years,MORTGAGE,60000,Not Verified,Dec-11,Charged Off,n,medical,Pay Medical Bills,488xx,MI,19,0,Aug-01,3,,83,10,1,1104,13,17,f,0,0,3612.83,3612.83,2785.13,711.48,0,116.22,1.1622,May-14,120.77,Oct-14,INDIVIDUAL
1058624,1290219,12375,12375,12375, 60 months,23.13,349.79,G,G2,University of Central Florida,5 years,RENT,40000,Not Verified,Dec-11,Charged Off,n,other,Purchase,327xx,FL,20.88,0,Jan-96,0,78,,27,0,13768,22.5,31,f,0,0,8530.26,8530.26,2444.99,4602.6,0,1482.67,23.01070001,Jan-14,52.05,Feb-14,INDIVIDUAL
1062232,1294086,9400,9400,9400, 36 months,9.91,302.92,B,B1,Georgia Institute of Technology,2 years,RENT,45500,Verified,Dec-11,Fully Paid,n,debt_consolidation,36 Months to Freedom,303xx,GA,11.84,0,Nov-04,0,,,7,0,16982,51.8,7,f,0,0,10879.1579,10879.16,9400,1479.16,0,0,0,Aug-14,1495.14,Aug-14,INDIVIDUAL
1062235,1282333,9600,9600,9600, 36 months,14.27,329.37,C,C2,,6 years,MORTGAGE,156000,Verified,Dec-11,Fully Paid,n,home_improvement,Home Improvement Loan,322xx,FL,15.54,0,Jul-91,3,35,,16,0,1679,18.9,18,f,0,0,11852.95669,11852.96,9600,2252.96,0,0,0,Dec-14,342.43,May-15,INDIVIDUAL
1060429,1292184,17000,17000,17000, 36 months,10.65,553.75,B,B2,Premier Salons,1 year,RENT,40000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,194xx,PA,18.63,0,Nov-99,0,,,8,0,19782,80.1,12,f,0,0,19932.414,19932.41,17000,2932.41,0,0,0,Dec-14,563.9,Dec-14,INDIVIDUAL
1062102,1294156,25000,17275,17250, 60 months,19.03,448.41,E,E2,Village of Hawthorn Woods,10+ years,MORTGAGE,96000,Verified,Dec-11,Current,n,debt_consolidation,2012 Pay Off,600xx,IL,16.19,0,Nov-95,2,,,15,0,21572,58.5,33,f,4886.52,4879.37,21478.1,21447.18,12388.48,9089.62,0,0,0,Dec-15,448.41,Jan-16,INDIVIDUAL
1060885,1292853,16950,16950,16950, 60 months,16.77,419.16,D,D2,Gaston County Schools,10+ years,MORTGAGE,50000,Source Verified,Dec-11,Late (31-120 days),n,debt_consolidation,Relief 2011,280xx,NC,14.47,0,Nov-98,1,56,,12,0,32164,78.5,23,f,5059.38,5059.38,19681.28,19681.28,11890.62,7790.66,0,0,0,Dec-15,419.16,Jan-16,INDIVIDUAL
1060630,1292392,30000,19275,19250, 60 months,19.03,500.33,E,E2,shell Oil,10+ years,MORTGAGE,80000,Verified,Dec-11,Fully Paid,n,credit_card,credit card pay off,770xx,TX,26.82,0,Dec-99,1,,,8,0,26710,85.1,29,f,0,0,26865.37143,26830.63,19275,7590.37,0,0,0,Jun-14,12384.4,Jul-14,INDIVIDUAL
1062192,1294043,10800,10800,10800, 36 months,14.27,370.54,C,C2,usps,6 years,MORTGAGE,110000,Source Verified,Dec-11,Fully Paid,n,credit_card,Credit Card,891xx,NV,2.67,0,Sep-01,0,41,,10,0,7045,69.1,21,f,0,0,12320.73,12320.73,10800,1520.73,0,0,0,Feb-13,7514.09,Jan-16,INDIVIDUAL
1059016,1290624,6000,6000,6000, 36 months,7.9,187.75,A,A4,University Health Services,10+ years,RENT,59400,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit Card,945xx,CA,19.17,0,Mar-86,1,,,9,0,10515,76.2,21,f,0,0,6756.730493,6756.73,6000,756.73,0,0,0,Dec-14,378.17,Jan-16,INDIVIDUAL
1056174,1287750,35000,35000,35000, 36 months,8.9,1111.37,A,A5,Visa Inc,10+ years,MORTGAGE,106000,Verified,Dec-11,Fully Paid,n,credit_card,Consolidate Credit Card Debt,801xx,CO,12.09,0,Jul-92,0,,,10,0,51441,60.2,28,f,0,0,40007.20117,40007.2,35000,5007.2,0,0,0,Dec-14,1120.69,Dec-14,INDIVIDUAL
1062045,1293890,10000,10000,10000, 36 months,10.65,325.74,B,B2,Cablevision,7 years,RENT,36000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,debt consolidation,113xx,NY,14,0,Jun-05,0,,,5,0,12208,78.9,12,f,0,0,10593.37,10593.37,10000,593.37,0,0,0,Sep-12,341.9,Jun-13,INDIVIDUAL
1059395,1291011,15000,15000,15000, 60 months,19.91,396.66,E,E4,TYLin INternational,4 years,RENT,51000,Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Loan,145xx,NY,20.85,0,Oct-03,2,,,13,0,8162,92.7,18,f,0,0,21051.41025,21051.41,15000,6051.41,0,0,0,May-14,9952.99,Jan-16,INDIVIDUAL
1062012,1293854,5000,5000,5000, 36 months,12.69,167.73,B,B5,European Service at Home,2 years,RENT,25000,Not Verified,Dec-11,Fully Paid,n,other,Other,600xx,IL,20.54,0,Jan-01,0,,,15,0,6811,97.3,37,f,0,0,6036.059158,6036.06,5000,1036.06,0,0,0,Dec-14,174.61,Dec-14,INDIVIDUAL
1061941,1293989,3000,3000,3000, 60 months,17.27,75,D,D3,Let's Insure,5 years,RENT,35000,Verified,Dec-11,Current,n,debt_consolidation,Consolidate Debt,951xx,CA,11.42,0,Dec-05,1,,,11,0,8580,66.5,15,f,824.01,824.01,3593.5,3593.5,2175.99,1417.51,0,0,0,Dec-15,75,Jan-16,INDIVIDUAL
1031266,1260677,7100,7100,7100, 36 months,14.65,244.91,C,C3,90 miles cuban cafe,1 year,RENT,33000,Not Verified,Dec-11,Charged Off,n,debt_consolidation,Amex,606xx,IL,23.85,0,Jun-06,2,,,10,0,5148,41.5,13,f,0,0,3915.2,3915.2,2774.87,1140.33,0,0,0,Apr-13,244.91,Jan-16,INDIVIDUAL
1061975,1293812,12000,12000,12000, 36 months,16.77,426.47,D,D2,Mercy San Juan Medical Center,10+ years,MORTGAGE,93000,Not Verified,Dec-11,Fully Paid,n,credit_card,Card Refinance,956xx,CA,13.46,0,Feb-99,2,,,12,0,23691,92.5,21,f,0,0,15345.77443,15345.77,12000,3345.77,0,0,0,Dec-14,443.76,Jan-16,INDIVIDUAL
1061914,1293952,22400,22400,22400, 60 months,22.74,628.13,G,G1,JPMORGAN CHASE,6 years,RENT,85000,Not Verified,Dec-11,Charged Off,n,credit_card,credit_card Loan,104xx,NY,7.02,2,Dec-72,1,14,,14,0,13773,58.7,16,f,0,0,26376.52,26376.52,12893.89,13482.63,0,0,0,Jun-15,628.13,Jan-16,INDIVIDUAL
1061750,1293780,5825,5825,5825, 36 months,10.65,189.74,B,B2,Moss & Company,8 years,RENT,50000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Relief,914xx,CA,13.25,0,Dec-98,3,,,9,0,16641,89,16,f,0,0,6829.179203,6829.18,5825,1004.18,0,0,0,Jan-15,195.78,Jan-15,INDIVIDUAL
1061741,1293770,22250,22250,22250, 36 months,12.69,746.38,B,B5,garden of eden,2 years,RENT,41000,Verified,Dec-11,Charged Off,n,debt_consolidation,consolidation loan,112xx,NY,15.63,0,Dec-04,0,,,8,0,15791,61.9,10,f,0,0,19580.94,19580.94,14038,4421.84,0,1121.1,11.211,Apr-14,837.88,Jan-16,INDIVIDUAL
1061747,1293775,18000,18000,18000, 60 months,16.77,445.13,D,D2,Smashbox Cosmetics,2 years,RENT,50000,Verified,Dec-11,Current,n,debt_consolidation,PAY OFF MY CARDS!!,900xx,CA,21.22,0,Jun-03,1,,,9,0,19489,77.6,15,f,4900.89,4900.89,21337.38,21337.38,13099.11,8238.27,0,0,0,Dec-15,445.13,Jan-16,INDIVIDUAL
1040188,1270140,6000,6000,6000, 36 months,12.42,200.5,B,B4,university,4 years,RENT,30000,Source Verified,Dec-11,Fully Paid,n,credit_card,credit card refinance,537xx,WI,7.2,0,Jan-06,0,38,,4,0,5802,72.5,7,f,0,0,6690.69,6690.69,6000,690.69,0,0,0,Jan-13,4288.4,Feb-13,INDIVIDUAL
1057749,1289516,7650,7650,7650, 36 months,11.71,253.04,B,B3,may trucking,5 years,RENT,57000,Verified,Dec-11,Charged Off,n,debt_consolidation,Debt Consolidation,924xx,CA,23.96,0,Apr-06,1,,,10,0,24086,63.4,18,f,0,0,3098.5,3098.5,2056.23,720.94,0,321.33,3.15,Nov-12,253.04,Apr-13,INDIVIDUAL
1061721,1293749,21000,21000,21000, 60 months,18.25,536.13,D,D5,Giant Eagle,2 years,RENT,110000,Verified,Dec-11,Current,n,credit_card,Credit Card,152xx,PA,13.55,0,Oct-03,2,,,9,0,16854,94.7,23,f,5852.78,5852.78,25707.46,25707.46,15147.22,10560.24,0,0,0,Dec-15,536.13,Jan-16,INDIVIDUAL
1061869,1293501,20675,20675,20650, 60 months,15.27,494.8,C,C4,Hammer Creative,7 years,RENT,50132,Verified,Dec-11,Charged Off,n,other,music production loan,913xx,CA,23.31,0,Apr-00,1,,,6,0,9487,74.1,17,f,0,0,5928.84,5921.76,2979.22,2949.62,0,0,0,Dec-12,494.8,Jan-16,INDIVIDUAL
1060650,1292415,13200,13200,13200, 36 months,7.9,413.04,A,A4,State of North Carolina,6 years,MORTGAGE,62500,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,282xx,NC,12.06,0,Nov-96,0,,,7,0,10264,55.8,17,f,0,0,14097.72,14097.72,13200,897.72,0,0,0,Dec-12,9560.52,Nov-15,INDIVIDUAL
1059701,1291518,12000,12000,12000, 36 months,7.51,373.33,A,A3,Union Pacific RailRoad,< 1 year,RENT,60000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,705xx,LA,20.7,0,Jan-00,1,,,11,0,12818,63.1,46,f,0,0,13436.27851,13436.28,12000,1436.28,0,0,0,Dec-14,396.25,Dec-14,INDIVIDUAL
1061842,1293470,20000,12500,12475, 60 months,19.03,324.47,E,E2,Medicis,6 years,RENT,130000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,852xx,AZ,9.06,0,Dec-93,0,26,91,9,1,24185,90.6,25,f,0,0,15402.03,15371.28,12500,2902.03,0,0,0,Apr-13,10555.97,Jun-14,INDIVIDUAL
1061837,1293455,15000,15000,14975, 36 months,6.03,456.54,A,A1,Applied Development Companies,7 years,RENT,60000,Not Verified,Dec-11,Fully Paid,n,house,Buying A Modest Home + Small Business,076xx,NJ,12.78,0,May-02,0,,,13,0,2166,5.5,27,f,0,0,16434.53801,16407.15,15000,1434.54,0,0,0,Dec-14,461.36,Oct-15,INDIVIDUAL
